ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
13499,2,ASDA,NONE,,0.99,"Candidate A is chicken breast fillets, not haddock fillets. Completely different core product (poultry vs. fish). Also different preparation style (smoky hunter",1
13498,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13501,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13515,2,Morrisons,NONE,,0.95,"Candidate A is a fresh cauliflower vegetable, not a prepared cauliflower cheese dish. Different core products entirely.",1
13503,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13513,2,ASDA,NONE,,0.95,"Cluster is Philadelphia Garlic & Herbs Soft Cheese 280g (branded, specific flavour). No ASDA candidate matches: A is unbranded own-label different weight (300g)",5
13517,2,ASDA,NONE,,0.95,"The cluster is The Coconut Collaborative Vegan Double Cream 220ml. Candidates A, B, D are different products (cookies, chocolate squirty cream, regular squirty ",5
13511,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13513,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13524,3,Morrisons,NONE,,0.95,"None of the Morrisons candidates match the cluster. The cluster is Richmond brand vegan sage & onion sausages (8-pack, ~300g). Candidate A is sausage bean & che",3
13528,2,ASDA,NONE,,0.95,"Different brand: Le Rustique vs La Belle Laitiere. Both are brie at 200g, but different branded products are not the same core product.",1
13516,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13517,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13526,2,Morrisons,NONE,,0.95,Cluster contains unbranded/own-brand cupcakes (Sainsbury's and Tesco brands) in standard sizes (12 and 18 pack). Candidates A-D are all flavoured variants (choc,5
13522,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13532,3,ASDA,NONE,,0.95,"Different brand (OMV! vs Richmond), different product type (wrap vs frozen pieces), different weight/format, different flavour (Caesar vs roast/chargrilled)",1
13519,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13538,2,Morrisons,NONE,,0.99,"Candidate A is seabass fillets (different brand, different product type, different weight). Cluster is Quorn spicy buffalo fillets. No match on brand, variety, ",1
13523,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13537,2,Morrisons,NONE,,0.95,"Candidate A is strawberry flavour (not salted caramel), candidate B is a different brand (Michielan, not Oppo) and different product type (gelato cake, not ice ",2
13527,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13526,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13537,2,ASDA,NONE,,0.99,"ASDA Ice Cream Wafers is a different product type (wafer biscuits) and brand (ASDA own-brand), not Oppo Brothers Double Salted Caramel Swirl Ice Cream 475ml",1
13536,2,ASDA,NONE,,0.95,"Cluster is Alpro Peach Gut Health (500g, 4x125g pack). A is plain flavour (wrong flavour), B is plain flavour (wrong flavour), C is Greek style yogurt not soya ",3
13533,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13544,2,Morrisons,NONE,,0.95,"Candidate A is a different brand (Shana vs Cofresh). Candidate B is completely unrelated (sweetener, not karela/bitter gourd). Neither matches the cluster's cor",2
13535,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13545,2,ASDA,NONE,,0.95,"Cluster is 'This Isn't Roast Chicken & Stuffing' (branded vegan product, 325g). No ASDA candidate matches this specific brand and variety. Candidates A and E ar",5
13536,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13535,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13533,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13538,2,ASDA,NONE,,0.95,"Different flavour: candidate is Garlic & Herb while cluster is Spicy Buffalo. Same brand (Quorn), weight (200g), and pack count (2), but flavour mismatch disqua",1
13546,2,ASDA,NONE,,0.95,"Cluster is Squeaky Bean branded chargrilled steak strips. All ASDA candidates are either different brand (ASDA own-brand), different protein type (chicken vs st",4
13552,2,ASDA,NONE,,0.95,"Cluster is Yeo Valley Organic Kefir Honey flavour 350g. Candidate A is ASDA Kefir Yogurt Tropical (different brand, different flavour). Candidate B is ASDA Kefi",3
13540,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13541,2,Morrisons,NONE,,0.95,"Candidate A is a cake MIX (dry ingredients), not a ready-made Victoria Sponge cake. The cluster contains finished cakes. Different product type.",1
13541,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13543,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13556,2,ASDA,NONE,,0.95,"The cluster is Beyond Burger Chicken Style Plant-Based Breaded Patties (Beyond brand, 180g total, 2x90g pack). None of the ASDA candidates match: A is ASDA own-",5
13543,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13544,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13305,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13550,2,ASDA,NONE,,0.95,"Different brand (Piccolo vs Pret), different flavour (Purple & Go vs Greens), different weight (350g vs 400g), different pack format (multipack 4x vs single 400",1
13556,2,Morrisons,NONE,,0.95,"Different brand (Beyond Burger vs Plant Revolution), different variety (Chicken Style vs Ultimate Burger), different weight (180g vs 210g), different pack count",1
13564,2,ASDA,NONE,,0.95,"Cluster is Pret brand 400g smoothie mix. Candidates are Piccolo brand 350g multipack pouches. Different brand, different weight, different pack format (multipac",2
13545,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13546,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13549,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13558,2,ASDA,NONE,,0.95,Different variety/flavour (Olives with Chilli vs Spanish Red Pepper Omelette) and different weight (225g vs 250g),1
13549,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13566,2,Morrisons,NONE,,0.95,"Cluster is all butter chocolate twists (pastry-based). All candidates are either cupcakes, clusters, or mini rolls - different product types. No chocolate twist",5
13552,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13571,2,Morrisons,NONE,,0.95,Cluster is Vivera Plant Spinach Fillet (vegan/plant-based). All candidates are fish fillets or cheese products - completely different core products. No match.,4
13555,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13571,2,ASDA,NONE,,0.95,"Cluster is Vivera Plant Spinach Fillet (200g). Candidate A is Plant Bacon (different variety), B is Plant Steaks (different variety), C-E are cheese products (d",5
13566,2,ASDA,NONE,,0.95,"Cluster is All Butter Chocolate Twists (twisted pastry product). Candidates A-E are éclairs, brownies, cake bars, fudge, and layer cake - none match the twisted",5
13558,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13557,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13573,2,Morrisons,NONE,,0.95,"Cluster is Takul Halal branded pepperoni stonebaked pizza 335g. Candidate A is Morrisons Free From (different brand/variety), B is Morrisons Thin Pepperoni (dif",4
13555,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13560,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13563,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13563,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13573,2,ASDA,NONE,,0.95,"Cluster is Takul Halal brand (branded product, 335g). Candidates A-D are all ASDA own-brand/different brands with different weights (290.9g, 305g, 354g, 340g). ",5
13574,2,Morrisons,NONE,,0.95,"Cluster is lime cheesecake slices (190-180g). Candidates A, B, C are savory cheese/ham slices. D and E are chocolate/vanilla cheesecake wedges, not lime flavor,",5
13561,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13572,3,Morrisons,NONE,,0.99,"Candidate A is Belton Farm Red Leicester cheese (200g), completely different brand, product type, and variety from Meatless Farm Beef Red Wine & Porcini Mushroo",1
13565,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13582,3,ASDA,NONE,,0.95,Cluster is English Cheesecake Company Sea Salted Chocolate Cheesecake Slices x2 (~210-214g). Candidate A is Bistro by ASDA Chocolate & Salted Caramel (different,5
13567,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13579,2,ASDA,NONE,,0.95,Cluster is Alpro High Protein Tropical Fruit Soya Yoghurt Alternative 200g. Candidate A is a fruit cake (different product category). Candidate B is a cheddar a,2
13565,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13591,2,ASDA,NONE,,0.95,"Cluster contains large whole cucumbers (fresh produce). Candidate A is a cucumber portion (processed/packaged differently), B is pickled slices (processed), C i",5
13595,2,Morrisons,NONE,,0.95,Cluster is plain carrot batons 400g. Candidate A mixes carrot with parsnip (different variety). Candidate B mixes carrot with swede and is 450g (different weigh,2
13593,2,ASDA,NONE,,0.95,"Option B is an herb salad (different variety from spinach/watercress/rocket mix), 75g (different weight from 80g). Option A is unspecified salad box. Option C i",3
13574,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13579,2,Morrisons,A,19117.0,0.95,"Same brand (Alpro), same format (High Protein soya yoghurt alternative), same weight (200g). Flavour is tropical fruit in cluster vs mango banana in candidate -",5
13581,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13581,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13587,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13599,3,ASDA,NONE,,0.99,"Cluster is Birds Eye Garden Peas 375g. Candidate C is Birds Eye Steamfresh Tender Green Vegetable Rice 375g - different variety/flavour (rice vs peas), not the ",4
13588,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13593,2,Morrisons,NONE,,0.95,"Cluster is Spinach, Watercress & Rocket mix (3 ingredients, 80g). Candidates A & B are 'Salad Cress' (different product). C is 'Crispy Salad' (70.1g, different ",5
13600,2,ASDA,NONE,,1.0,"Candidate A is a roast chicken product, completely different core product from echalion shallots (vegetables). Different product category entirely.",1
13592,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13591,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13589,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13606,2,ASDA,NONE,,0.95,"Cluster is fine beans & tenderstem broccoli mix (200g/190g). Candidate D is rainbow chard alone, different vegetable variety. No ASDA product matches the mixed ",5
13588,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13594,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13603,2,ASDA,NONE,,0.95,"Cluster is garden peas (vegetable). Candidates A-D are mint, bananas, and apples - none match peas as core product. No garden peas candidate from ASDA provided.",4
13594,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13596,2,ASDA,NONE,,0.99,"Candidate A is blue paper plates, not blueberries. Different product category entirely.",1
13596,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13608,2,Morrisons,A,28483.0,0.95,"Same core product: Cavolo Nero kale, 200g pack. Own-brand products from different supermarkets (Sainsbury's, Tesco, Morrisons) are allowed when the unbranded pr",2
13607,2,Morrisons,NONE,,0.95,Candidate A is strawberries only (not strawberries & blueberries mix). Candidate B is beef curry & rice (completely different product). Neither matches the stra,2
13609,2,Morrisons,NONE,,0.95,"Different variety: 'Baby Cucumbers' vs 'Mini Cucumbers' are distinct product types. Baby cucumbers are typically smaller and more tender, while mini cucumbers a",1
